NCTId;Sponsor;Place;City/state
NCT06204627;University of Sao Paulo General Hospital;Universidade de São Paulo;São Paulo
NCT00952354;University of Sao Paulo;University of Sao Paulo - School of Medicine - Department of Physiotherapy, Communication Sciences and Disorders, Occupational Therapy;São Paulo
NCT04226794;Hospital de Clinicas de Porto Alegre;Hospital de Clinicas de Porto Alegre;Porto Alegre
NCT06841354;Merck Sharp & Dohme LLC;Hospital de Câncer de Recife ( Site 2300);Recife
NCT06841354;Merck Sharp & Dohme LLC;Liga Norte Riograndense Contra o Cancer ( Site 2310);Natal
NCT06841354;Merck Sharp & Dohme LLC;Fundacao Pio XII - Hospital de Cancer de Barretos ( Site 2307);Barretos
NCT06841354;Merck Sharp & Dohme LLC;Fundação Faculdade Regional de Medicina de São José do Rio Preto ( Site 2301);São Jose Do Rio Preto
NCT02149394;Universidade Estadual de Londrina;University hospital - State University of Londrina;Londrina
NCT00798681;Fernandes Tavora Hospital;Fernandes Tavora Hospital;Fortaleza
NCT00798681;Fernandes Tavora Hospital;Hospital Santa Luzia;Brasília
NCT00798681;Fernandes Tavora Hospital;Hospital da Polícia Militar;Rio de Janeiro
NCT00798681;Fernandes Tavora Hospital;Hospital Samaritano;Rio de Janeiro
NCT00798681;Fernandes Tavora Hospital;Hospital Bandeirantes;São Paulo
NCT02467673;University Potiguar;Gynelogical Center;Fortaleza
NCT02467673;University Potiguar;University Potiguar;Natal
NCT02467673;University Potiguar;Marco Botelho;São Paulo
NCT01842854;Hospital Sao Rafael;Hospital São Rafael;Salvador
NCT06250556;University of Sao Paulo;School of Medicine of the University of Sao Paulo;São Paulo
NCT06250556;University of Sao Paulo;School of Medicine, University of Sao Paulo;São Paulo
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;Belo Horizonte
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;Porto Alegre
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;Joinville
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;Campinas
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;Sao Jose de Rio Preto
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;Rio de Janeiro
NCT01345929;Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA);;São Paulo
NCT03756441;Centro Mente Aberta de Mindfulness;Centro Mente Aberta de Mindfulness e Promoção de Saúde;São Paulo
NCT06812494;National Institute of Allergy and Infectious Diseases (NIAID);Instituto de Pesquisa Clinica Evandro Chagas (IPEC) CRS;Rio de Janeiro
NCT04611594;Hospital de Clinicas de Porto Alegre;Hospital de Clínicas de Porto Alegre;Porto Alegre
NCT02339194;Universidade Federal do Ceara;Dental School of Federal University of Ceara;Fortaleza
NCT04877522;Novartis Pharmaceuticals;Novartis Investigative Site;Rio de Janeiro
NCT04877522;Novartis Pharmaceuticals;Novartis Investigative Site;São Paulo
NCT04877522;Novartis Pharmaceuticals;Novartis Investigative Site;São Paulo
NCT03087422;Samanta Winck Madruga;Federal University of Pelotas;Pelotas
NCT02979522;Takeda;Hospital Sao Rafael S/A;Salvador
NCT02979522;Takeda;Jardim das Americas;Paranã
NCT02979522;Takeda;INCA - Instituto Nacional de Cancer;Rio de Janeiro
NCT02979522;Takeda;GRAACC - Grupo de Apoio ao Adolescente e a Crianca com Cancer;São Paulo
NCT02979522;Takeda;ICr - Instituto da Crianca - HCFMUSP;São Paulo
NCT02979522;Takeda;Hospital Santa Marcelina;São Paulo
NCT04262466;Immunocore Ltd;Hospital Nossa Senhora da Conceicao;Porto Alegre
NCT04262466;Immunocore Ltd;D'Or Institute for Research and Education;Rio de Janeiro
NCT04262466;Immunocore Ltd;National Cancer Institute;Rio de Janeiro
NCT04262466;Immunocore Ltd;Hospital Israelita Albert Einstein;São Paulo
NCT05040022;Pontificia Universidade Catolica de Sao Paulo;Eduardo T Moro;Araçoiaba da Serra
NCT02089022;University of Sao Paulo;Rehabilitation Center HCRP, FMRP-USP;Ribeirão Preto
NCT05948722;Universidade Federal de Santa Maria;Carlos Heitor Moreira;Santa Maria
NCT03318029;University of Surrey;Federal University of Goiás;Goiânia
NCT05405166;Sanofi;NOHC - Nucleo de Oncologia e Hematologia do Ceara- Site Number : 0760006;Fortaleza
NCT05405166;Sanofi;OC ONCOCLINICAS MULTIHEMO ILHA DO LEITE Site Number : 0760007;Recife
NCT05405166;Sanofi;CHN - Complexo Hospitalar de Niteroi Site Number : 0760008;Niterói
NCT05405166;Sanofi;Hospital Mae de Deus Site Number : 0760003;Porto Alegre
NCT05405166;Sanofi;Clínica São Germano- Site Number : 0760001;São Paulo
NCT05405166;Sanofi;Instituto COI de Educacao e Pesquisa- Site Number : 0760004;Rio de Janeiro
NCT00932802;Bayer;;Many Locations
NCT05113251;AstraZeneca;Research Site;Goiânia
NCT05113251;AstraZeneca;Research Site;Ijuí
NCT05113251;AstraZeneca;Research Site;Natal
NCT05113251;AstraZeneca;Research Site;Porto Alegre
NCT05113251;AstraZeneca;Research Site;Porto Alegre
NCT05113251;AstraZeneca;Research Site;São Paulo
NCT05113251;AstraZeneca;Research Site;São Paulo
NCT02568722;Unity Health Toronto;Hospital de Clínicas de Porto Alegre - Rio Grande do Sul;Rio Branco
NCT01094353;Federal University of São Paulo;Federal University of São Paulo;São Paulo
NCT03528356;Federal University of Pelotas;Federal Univeristy of Pelotas;Pelotas
NCT05808387;InCor Heart Institute;INCOR- Heart Institute;São Paulo
NCT04396106;Atea Pharmaceuticals, Inc.;Atea Study Site;Belo Horizonte
NCT04396106;Atea Pharmaceuticals, Inc.;Atea Study Site;Brasília
NCT04396106;Atea Pharmaceuticals, Inc.;Atea Study Site;Campo Largo
NCT04396106;Atea Pharmaceuticals, Inc.;Atea Study Site;Porto Alegre
NCT04396106;Atea Pharmaceuticals, Inc.;Atea Study Site;São Paulo
NCT05822193;Inova Medical;Inova Medical;Cachoeirinha
NCT04480593;D'Or Institute for Research and Education;Hospital Sao Rafael;Salvador
NCT01242514;AstraZeneca;Research Site;Goiânia
NCT01242514;AstraZeneca;Research Site;Curitiba
NCT01242514;AstraZeneca;Research Site;Recife
NCT01242514;AstraZeneca;Research Site;São Paulo
NCT01242514;AstraZeneca;Research Site;Rio de Janeiro
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 146;Belo Horizonte
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 150;Florianópolis
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 140;Porto Alegre
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 144;Porto Alegre
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 147;Porto Alegre - RS
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 143, Porto Alegre;RS
NCT01290887;Teva Branded Pharmaceutical Products R&D, Inc.;Teva Investigational Site 142;Santo André
NCT01217606;Allergan;;São Paulo
NCT03110406;Universidade Federal de Pernambuco;Universidade Federal de Pernambuco;Recife
NCT01515163;University of Sao Paulo;University of Sao Paulo;São Paulo
NCT01600963;Janssen Infectious Diseases BVBA;;Porto Alegre
NCT01600963;Janssen Infectious Diseases BVBA;;Rio de Janeiro
NCT01600963;Janssen Infectious Diseases BVBA;;São Paulo
NCT04017663;Universidade Estadual Paulista Júlio de Mesquita Filho;Unesp;Presidente Prudente
NCT01155804;Center for Research on Reproductive Health of Campinas;Centro de Atençao Integral a Saude da Mulher CAISM;Campinas
NCT04667234;Amgen;Hospital Sirio Libanes;Brasília
NCT04667234;Amgen;Personal Oncologia de Precisao e Personalizada;Belo Horizonte
NCT04667234;Amgen;Instituto de Oncologia do Parana;Curitiba
NCT04667234;Amgen;Liga Norte-Riograndense Contra O Cancer;Natal
NCT04667234;Amgen;YNOVA Pesquisa Clinica;Florianópolis
NCT04667234;Amgen;Fundacao Pio 12 Hospital de Cancer de Barretos;Barretos
NCT04667234;Amgen;Oncoclinicas Rio de Janeiro S A;Rio de Janeiro/RJ
NCT01233934;Mantecorp Industria Quimica e Farmaceutica Ltd.;Medcin Instituto da Pele Ltda.;Osasco
NCT02736864;Federal University of Uberlandia;Clinical Hospital of Federal University of Uberlândia (Av. Pará, 1720 - Umuarama);Uberlândia
NCT05558098;Hospital Israelita Albert Einstein;Hospital de Emergência Dr. Daniel Houly;Arapiraca
NCT05558098;Hospital Israelita Albert Einstein;Hospital e Maternidade São José;Colatina
NCT05558098;Hospital Israelita Albert Einstein;Instituto de Ensino e Pesquisa do Hospital da Bahia;Salvador
NCT05558098;Hospital Israelita Albert Einstein;Hospital Brasilia;Brasília
NCT05558098;Hospital Israelita Albert Einstein;Hospital Municipal de Aparecida de Goiânia;Aparecida de Goiânia
NCT05558098;Hospital Israelita Albert Einstein;Hospital Santa Lucia;Poços de Caldas
NCT05558098;Hospital Israelita Albert Einstein;Hospital das Nações;Curitiba
NCT05558098;Hospital Israelita Albert Einstein;Hospital Ecoville - Instituto de Neurologia de Curitiba;Curitiba
NCT05558098;Hospital Israelita Albert Einstein;Hospital São Vicente de Paulo;Passo Fundo
NCT05558098;Hospital Israelita Albert Einstein;Hospital Nossa Senhora da Oliveira;Vacaria
NCT05558098;Hospital Israelita Albert Einstein;Hospital Baia Sul;Florianópolis
NCT05558098;Hospital Israelita Albert Einstein;Centro de Pesquisa Clínica do Coração;Aracaju
NCT05558098;Hospital Israelita Albert Einstein;Hospital de Amor de Barretos;Barretos
NCT05558098;Hospital Israelita Albert Einstein;Fundação Faculdade Regional de Medicina de São José do Rio Preto;São José do Rio Preto
NCT05558098;Hospital Israelita Albert Einstein;Hospital Nove de Julho;São Paulo
NCT05558098;Hospital Israelita Albert Einstein;Santa Casa de Barretos;Barretos
NCT05558098;Hospital Israelita Albert Einstein;Santa Casa de Curitiba;Curitiba
NCT05558098;Hospital Israelita Albert Einstein;Hospital de Amor de Jales;Jales
NCT05558098;Hospital Israelita Albert Einstein;Unimed Joinville;Joinville
NCT05558098;Hospital Israelita Albert Einstein;Hospital São Lucas de Copacabana;Rio de Janeiro
NCT05558098;Hospital Israelita Albert Einstein;Hospital Municipal Vila Santa Catarina;São Paulo
NCT05558098;Hospital Israelita Albert Einstein;Hospital M´Boi Mirim;São Paulo
